,Diameter+,Diameter+ Count,CY5+,CY5+ Count,GFP+,GFP+ Count,Drop_Count,MedDropDiam,Area>2XMed
0,0.9210526315789473,175,0.6473684210526316,123,0.08421052631578947,16,190,187.37754367320176,0.02354826510923843
1,0.047337278106508875,8,0.6627218934911243,112,0.10059171597633136,17,169,184.72968776739157,0.17634985167891568
